Unnamed: 0,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag
1000,52,2,258,1,8,4,4,3,0,54,3,1,2,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,0
972,18,0,1124,1,1,3,1,4,0,97,3,1,2,4,2,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,0
973,35,2,817,1,1,3,3,4,0,60,2,2,2,4,1,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,0
877,46,2,150,1,2,4,5,4,1,60,3,2,4,4,0,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,0
256,42,2,269,1,2,3,3,4,0,56,2,1,2,1,0,2593,8007,0,1,11,3,3,1,10,4,3,9,6,7,8,0
613,34,2,829,0,3,2,0,3,1,88,3,1,1,4,1,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,0
1129,42,2,1059,1,9,2,4,4,1,93,2,5,3,4,2,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,0
646,53,2,868,2,8,3,2,1,1,73,3,4,7,4,1,11836,22789,5,0,14,3,3,1,28,3,3,2,0,2,2,0
167,30,2,1339,2,5,3,1,2,0,41,3,3,7,4,1,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,0
431,54,2,548,1,8,4,1,3,0,42,3,2,2,3,2,3780,23428,7,0,11,3,3,0,19,3,3,1,0,0,0,0
75,31,2,746,1,8,4,1,3,0,61,3,2,4,4,2,4424,20682,1,0,23,4,4,0,11,2,3,11,7,1,8,0
1343,29,2,592,1,7,3,1,4,1,59,3,1,2,1,2,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,0
1463,31,0,325,1,5,3,3,2,1,74,3,2,4,1,2,9936,3787,0,0,19,3,2,0,10,2,3,9,4,1,7,0
895,31,2,1332,1,11,2,3,3,1,80,3,2,0,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,0
1398,33,1,1303,1,7,2,1,4,1,36,3,2,0,3,0,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,0
689,20,2,129,1,4,3,5,1,1,84,3,1,2,1,2,2973,13008,1,0,19,3,2,0,1,2,3,1,0,0,0,1
473,49,2,1245,1,18,4,1,4,1,58,2,5,5,3,0,19502,2125,1,1,17,3,3,1,31,5,3,31,9,0,9,0
375,49,2,1261,1,7,3,4,2,1,31,2,3,0,3,2,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0,0
745,55,1,135,1,18,4,3,3,1,62,3,2,0,2,1,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,0
113,24,2,1127,1,18,1,1,2,1,52,3,1,2,3,1,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,0
966,58,2,601,1,7,4,3,3,0,53,2,3,4,1,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,1
790,33,2,654,1,5,3,1,4,1,34,2,3,0,4,0,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,0
1022,37,0,1413,1,5,2,5,3,1,84,4,1,2,3,2,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,0
195,37,2,290,1,21,3,1,2,1,65,4,1,6,1,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,0
1025,24,2,1476,2,4,1,3,4,0,42,3,2,7,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,0
308,58,0,390,1,1,4,1,4,1,32,1,2,0,3,0,5660,17056,2,1,13,3,4,1,12,2,3,5,3,1,2,0
26,32,1,1125,1,16,1,1,2,0,72,1,1,6,1,2,3919,4681,1,1,22,4,2,0,10,5,3,10,2,6,7,1
776,20,1,769,2,9,3,2,4,0,54,3,1,8,4,2,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,1
119,43,1,394,2,26,2,1,3,1,92,3,4,3,4,1,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,0
1363,33,2,217,2,10,4,2,2,1,43,3,2,7,3,2,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,0
1255,33,2,211,2,16,3,1,1,0,74,3,3,7,1,2,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,1
306,32,2,906,2,7,3,1,4,1,91,2,2,7,3,1,5484,16985,1,0,14,3,3,1,13,3,2,13,8,4,8,0
1076,54,1,1050,1,11,4,3,2,0,87,3,4,3,4,0,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,0
399,31,2,329,1,1,2,1,4,1,98,2,1,2,1,1,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2,0
980,31,1,703,2,2,3,1,3,0,90,2,1,8,4,2,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,1
1088,42,2,1210,1,2,3,3,3,1,68,2,1,2,2,1,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,0
1378,42,2,419,2,12,4,2,2,1,77,3,2,7,4,0,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,0
65,55,2,836,1,8,3,3,4,0,33,3,4,3,3,0,14756,19730,2,1,14,3,3,3,21,2,3,5,0,0,2,0
1066,33,2,1099,1,4,4,3,1,0,82,2,1,2,2,1,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2,0
720,30,2,138,1,22,3,1,1,0,48,3,1,6,3,1,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1,1
401,56,1,906,2,6,3,1,3,0,86,4,4,7,1,1,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7,0
746,41,0,247,1,7,1,1,2,0,55,1,5,5,3,0,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,0
138,25,2,959,2,28,3,1,1,1,41,2,2,7,3,1,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,0
1030,31,2,326,2,8,2,1,1,1,31,3,3,7,4,0,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,0
1207,55,2,1441,1,22,3,5,1,1,94,2,1,6,2,0,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,0
566,47,1,719,2,27,2,1,2,0,77,4,2,7,3,2,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,1
237,52,0,771,2,2,4,1,1,1,79,2,5,3,3,2,19068,21030,1,1,18,3,4,0,33,2,4,33,7,15,12,0
947,52,2,1030,2,5,3,1,2,1,64,3,3,7,2,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,1
221,33,2,147,1,4,4,3,3,0,47,2,1,6,2,1,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1,0
373,27,2,1469,1,1,2,3,4,1,82,3,1,2,2,0,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4,0
1081,35,2,1029,1,16,3,1,4,0,91,2,3,0,2,2,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,0
127,19,2,528,2,22,1,2,4,1,50,3,1,8,3,2,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,1
1440,36,1,688,1,4,2,1,4,0,97,3,2,4,2,0,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2,0
1092,45,2,950,1,28,3,5,4,1,97,3,1,6,4,1,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3,0
111,34,1,658,1,7,3,1,1,1,66,1,2,2,3,2,6074,22887,1,1,24,4,4,0,9,3,3,9,7,0,6,1
1387,29,2,136,1,1,3,1,1,1,89,3,2,0,1,1,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,0
574,34,2,182,1,1,4,1,2,0,72,4,1,6,4,2,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,0
1295,41,2,796,2,4,1,2,3,0,81,3,3,7,3,0,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0
1227,31,2,741,1,2,4,1,2,1,69,3,1,2,3,1,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,0
737,41,2,549,1,7,2,3,4,0,42,3,2,4,3,2,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,0
1181,49,2,465,1,6,1,1,3,0,41,2,4,0,3,1,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,0
144,32,1,689,2,9,2,3,4,1,35,1,2,7,4,0,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,0
1316,43,1,1422,2,2,4,1,1,1,92,3,2,7,4,1,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,0
1171,40,2,1329,1,7,3,1,1,1,73,3,1,2,1,2,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,1
659,28,2,821,2,5,4,3,1,1,98,3,2,7,4,2,4908,24252,1,0,14,3,2,0,4,3,3,4,2,0,2,0
593,36,2,676,1,1,3,4,3,0,35,3,2,4,2,1,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,0
631,44,2,986,1,8,4,1,1,1,62,4,1,2,4,1,2818,5044,2,1,24,4,3,1,10,2,2,3,2,0,2,0
1180,36,2,311,1,7,3,1,1,1,77,3,1,2,2,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,0
809,28,2,950,1,3,3,3,4,0,93,3,3,4,2,0,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,0
370,21,2,156,2,12,3,1,3,0,90,4,1,8,2,2,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0,1
1246,30,1,600,0,8,3,0,3,0,66,2,1,1,4,0,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,1
573,26,2,1146,2,8,3,5,4,1,38,2,2,7,1,2,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,1
208,40,0,1151,1,9,5,1,4,1,63,2,2,0,4,1,4876,14242,9,0,14,3,4,1,5,5,1,3,2,0,2,0
640,24,0,1269,1,4,1,1,1,1,46,2,1,2,4,1,3162,10778,0,0,17,3,4,0,6,2,2,5,2,3,4,0
81,35,2,1214,1,1,3,3,2,1,30,2,1,6,3,2,2859,26278,1,0,18,3,1,0,6,3,3,6,4,0,4,0
1344,37,2,783,1,7,4,3,4,1,78,3,2,6,1,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,0
284,26,1,496,1,11,2,3,1,1,60,3,2,0,1,1,4741,22722,1,1,13,3,3,1,5,3,3,5,3,3,3,0
89,46,2,669,2,9,2,3,3,1,64,2,3,7,4,2,9619,13596,1,0,16,3,4,0,9,3,3,9,8,4,7,1
1041,28,2,866,2,5,3,3,4,1,84,3,2,7,1,2,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,0
932,29,2,806,1,7,3,5,2,0,39,3,1,2,3,0,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,1
1018,36,2,172,1,4,4,1,1,1,37,2,2,2,4,2,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,0
32,30,2,125,1,9,2,3,4,1,83,2,1,2,3,2,2206,16117,1,0,13,3,1,0,10,5,3,10,0,1,8,0
519,29,1,806,1,1,4,1,2,1,76,1,1,6,4,0,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,0
1324,29,2,726,1,29,1,1,4,1,93,1,2,0,3,0,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0
763,34,2,1333,2,10,4,1,3,0,87,3,1,8,3,1,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,0
600,32,2,859,1,4,3,1,3,0,98,2,2,4,3,1,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,0
350,42,2,544,0,2,1,5,3,1,52,3,1,1,3,0,2696,24017,0,1,11,3,3,1,4,5,3,3,2,1,0,0
1412,30,2,911,1,1,2,3,4,1,76,3,1,2,2,1,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,0
444,48,2,163,2,2,5,2,2,0,37,3,2,7,4,1,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,0
19,38,2,371,1,2,3,1,4,1,45,3,1,6,4,2,3944,4306,5,1,11,3,3,0,6,3,3,3,2,1,2,0
262,32,2,128,1,2,1,5,4,1,84,2,2,2,1,2,2176,19737,4,0,13,3,4,0,9,5,3,6,2,0,4,0
297,35,2,1232,2,16,3,2,3,1,96,3,3,7,2,1,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9,0
1200,44,2,528,0,1,3,1,3,0,44,3,1,1,4,0,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0
1053,57,2,405,1,1,2,1,2,1,93,4,2,6,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,0
1252,34,2,181,1,2,4,3,4,1,97,4,1,6,4,1,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0
607,49,2,1184,2,11,3,2,3,0,43,3,3,7,4,1,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,1
83,38,0,573,1,6,3,3,2,0,79,1,2,6,4,0,5329,15717,7,1,12,3,4,3,17,3,3,13,11,1,9,0
186,40,2,989,1,4,1,3,4,0,46,3,5,3,3,1,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,0
858,53,2,1223,1,7,2,3,4,0,50,3,5,3,3,0,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,0
371,29,2,1283,1,23,3,1,4,1,54,3,1,6,4,2,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2,0
1279,44,1,429,1,1,2,3,3,1,99,3,1,6,2,0,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,1
990,33,1,1111,2,5,1,1,2,1,61,3,2,7,4,1,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,0
28,44,2,477,1,7,4,3,1,0,42,2,3,0,4,1,10248,2094,3,0,14,3,4,1,24,4,3,22,6,5,17,0
1091,33,2,575,1,25,3,1,4,1,44,2,2,4,2,2,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,0
1379,27,1,1337,0,22,3,0,1,0,58,2,1,1,2,1,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,1
1188,29,2,991,2,5,3,3,1,1,43,2,2,7,2,0,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,0
727,18,0,287,1,5,2,1,2,1,73,3,1,6,4,2,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0,0
926,43,2,531,2,4,4,2,4,0,56,2,3,7,4,2,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,0
454,29,2,232,1,19,3,5,4,1,34,3,2,4,4,0,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,0
692,32,2,498,1,3,4,3,3,0,93,3,2,4,1,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3,0
1461,50,2,410,2,28,3,2,4,1,39,2,3,7,1,0,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,1
952,31,1,1060,2,1,3,1,4,0,54,3,1,8,2,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,1
1299,40,2,1194,1,1,3,1,3,0,52,3,2,0,4,0,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0
88,30,2,288,1,2,3,1,3,1,99,2,2,0,4,1,4152,15830,1,0,19,3,1,3,11,3,3,11,10,10,8,0
124,31,2,249,2,6,4,1,2,1,76,1,2,7,3,1,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,1
1123,35,2,670,1,10,4,3,1,0,51,3,2,0,3,2,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,0
503,34,2,1397,1,1,5,1,2,1,42,3,1,6,4,1,2691,7660,1,0,12,3,4,1,10,4,2,10,9,8,8,0
944,28,0,1476,1,1,3,1,3,0,55,1,2,2,4,1,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,0
1029,40,0,663,1,9,4,4,3,1,81,3,2,2,3,0,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,0
1135,46,2,563,2,1,4,1,4,1,56,4,4,3,1,2,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,0
355,26,2,933,2,1,3,1,3,1,57,3,2,7,3,1,5296,20156,1,0,17,3,2,1,8,3,3,8,7,7,7,0
1251,30,2,979,2,15,2,2,3,1,94,2,3,7,1,0,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0
725,35,2,622,1,14,4,4,3,1,39,2,1,2,2,0,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,1
140,32,2,1033,1,9,3,3,1,0,41,3,1,2,1,2,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,1
782,30,2,1176,1,20,3,4,3,1,85,3,2,4,1,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,0
1300,34,2,810,2,8,2,5,2,1,92,4,2,7,3,1,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0
461,35,2,195,2,1,3,3,1,0,80,3,2,7,3,2,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,0
1410,40,2,444,2,2,2,2,2,0,92,3,2,7,2,1,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,0
1058,34,2,790,2,24,4,3,1,0,40,2,2,7,2,2,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,1
1376,38,2,1206,1,9,2,1,2,1,71,3,1,6,4,0,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,0
948,30,2,634,1,17,4,3,2,0,95,3,3,3,1,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,0
433,46,2,1125,2,10,3,2,3,0,94,2,3,7,4,1,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,0
213,51,2,1469,1,8,4,1,2,1,81,2,3,5,2,1,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,0
565,23,2,310,1,10,1,3,1,1,79,4,1,6,3,2,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,0
187,55,2,692,1,14,4,3,3,1,61,4,5,5,2,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,0
1235,46,2,1277,2,2,3,1,3,1,74,3,3,7,4,0,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0
143,30,2,438,1,18,3,1,1,0,75,3,1,6,3,2,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,0
1310,58,1,1216,1,15,4,1,1,1,87,3,4,5,3,1,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0
1275,51,2,942,1,3,3,5,1,0,53,3,3,3,3,1,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0
441,42,1,1474,1,5,2,4,2,1,97,3,1,2,3,1,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0,0
321,31,2,691,2,7,3,2,4,1,73,3,2,7,4,0,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7,0
1087,34,2,1440,2,7,2,5,2,1,55,3,1,8,3,1,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,0
411,60,2,422,1,7,3,1,1,0,41,3,5,3,1,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,0
1001,37,2,1462,1,11,3,3,1,0,94,3,1,2,3,2,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,0
1380,35,2,682,2,18,4,3,2,1,71,3,2,7,1,1,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,0
365,46,0,1144,1,7,4,3,3,0,30,3,2,4,3,1,5258,16044,2,0,14,3,3,0,7,2,4,1,0,0,0,0
1213,23,2,427,2,7,3,1,3,1,99,3,1,8,4,0,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,1
963,38,2,1009,2,2,2,1,2,0,31,3,2,7,1,0,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0
734,22,2,217,1,8,1,1,2,1,94,1,1,2,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1,0
1315,36,2,430,1,2,4,4,4,0,73,3,2,6,2,1,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0
1292,39,1,766,2,20,3,1,3,1,83,3,2,7,4,0,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0
